sampleid,DATE,TARGET_TAXON,TOTAL
sample_81,4/17/2023,CHAETODERMA,0
sample_10,4/17/2023,AMPHICTEIS GUNNERI,18
sample_143,4/17/2023,SESSILIA,6
sample_191,4/17/2023,ARICIDEA (ARICIDEA) PSEUDOARTICULATA,2
sample_182,4/17/2023,UPOGEBIA PUSILLA,17
sample_182,3/27/2023,AMERICOROPHIUM SPINICORNE,5
sample_103,3/27/2023,PHOXOCEPHALUS HOLBOLLI,13
sample_39,3/27/2023,HYALINOECIA ,24
sample_194,3/27/2023,BATEA TRANSVERSA,14
sample_119,3/27/2023,EUSYLLINAE,2
sample_50,3/27/2023,GALATHEA INTERMEDIA,143
sample_140,3/27/2023,LUMBRINERIS,6
sample_57,3/27/2023,THYASIRA OBSOLETA,0
sample_49,3/27/2023,GLYCERA AMERICANA,55
sample_22,3/27/2023,PROPEBELA FIDICULA,28
sample_68,3/27/2023,SPIOPHANES JAPONICUM,81
sample_180,3/27/2023,SEMELE,0
sample_190,3/27/2023,HESPERONOE,9
sample_37,3/27/2023,BOCCARDIA PUGETTENSIS,26
sample_136,3/27/2023,CHAETODERMA ARGENTEUM,42
sample_46,3/27/2023,CRIBRILINIDAE,57
sample_27,3/27/2023,SCOLELEPIS (SCOLELEPIS) FOLIOSA,20
sample_186,3/27/2023,PETTIBONEIA SANMATIENSIS,3
sample_116,3/27/2023,CLIBANARIUS,13
sample_196,3/27/2023,ISOCLADUS ,1
sample_172,3/27/2023,PHYLLODOCE GROENLANDICA,9
sample_64,3/27/2023,CIRROPHORUS FURCATUS,4
sample_35,11/4/2023,CERIANTHARIA,11
sample_188,11/4/2023,EVECHINUS CHLOROTICUS,11
sample_160,11/4/2023,MICROPHIOPHOLIS ATRA,26
sample_79,11/4/2023,ISCHNOCHITON NIVEUS,52
sample_83,11/4/2023,LANICE CONCHILEGA,11
sample_179,11/4/2023,ARABELLA IRICOLOR,15
sample_70,11/4/2023,WESTWOODILLA TONE,76
sample_120,11/4/2023,HETEROCLYMENE ROBUSTA,37
sample_158,11/4/2023,MELINNA HETERODONTA,57
sample_90,11/4/2023,SPHAERIIDAE,19
sample_10,11/4/2023,ABYSSONINOE HIBERNICA,145
sample_190,11/4/2023,ELASMOPUS PIIKOI,3
sample_77,10/16/2023,EOGAMMARUS OCLAIRI,21
sample_193,10/16/2023,PARAONIDES,8
sample_185,10/16/2023,HEMILAMPROPS ROSEUS,8
sample_13,10/16/2023,MALMGRENIELLA MCINTOSHI,24
sample_114,10/16/2023,PIROMIS HOSPITIS,17
sample_79,10/16/2023,PROTODORVILLEA GRACILIS,6
sample_94,10/16/2023,PALAEMON AFFINIS,46
sample_88,10/16/2023,IPHINOE TRISPINOSA,7
sample_67,10/16/2023,ZAVRELIMYIA,0
sample_98,10/16/2023,NEANTHES ARENACEODENTATA,3
sample_44,10/16/2023,ANONYX,5
sample_152,10/16/2023,PHYLLOCHAETOPTERUS,17
sample_143,10/16/2023,PSEUDOCUMA,2
sample_159,10/16/2023,AKERA BULLATA,2
sample_128,10/16/2023,EXOSPHAEROMA ,5
sample_12,10/16/2023,PHERUSA MONILIFERA,5
sample_145,10/16/2023,POTAMILLA NEGLECTA,1
sample_118,10/16/2023,ABARENICOLA PACIFICA,35
sample_194,10/16/2023,PISTA ,6
sample_68,10/16/2023,CALLISTA,48
sample_25,10/16/2023,ASTHENOTHAERUS HEMPHILLI,2
sample_170,10/16/2023,THRACIA CONVEXA,11
sample_79,10/16/2023,ENNUCULA ,21
sample_94,10/16/2023,FOXIPHALUS FALCIFORMIS,3
sample_8,10/16/2023,UROTHOE MARINA,31
sample_71,10/16/2023,MODIOLUS AREOLATUS,36
sample_117,10/16/2023,LUCINELLA DIVARICATA,3
sample_135,10/16/2023,ASTARTE CONCHA,30
sample_120,10/16/2023,PARVIPALPUS CAPILLACEUS,2
sample_68,10/16/2023,ODOSTOMIA,15
sample_93,10/16/2023,COROPHIIDA,2
sample_142,10/16/2023,PILARGIS BERKELEYAE,3
sample_189,10/16/2023,IDOTEA UROTOMA,1
sample_168,10/16/2023,GLYCERA TENUIS,15
sample_154,10/16/2023,ORCHOMENE PINGUIS,6
sample_57,10/16/2023,CYLICHNA CYLINDRACEA,23
sample_198,10/16/2023,PITAR,7
sample_153,10/16/2023,SACCOCIRRUS OAHUENSIS,7
sample_171,10/16/2023,STENOTHOE,16
sample_122,10/16/2023,SPISULA SOLIDA,45
sample_55,10/16/2023,ACUMINODEUTOPUS HETERUROPUS,3
sample_132,10/16/2023,BARBATIA ,11
sample_47,10/16/2023,PINNIXA CHAETOPTERANA,5
sample_39,10/16/2023,BHAWANIA GOODEI,9
sample_93,10/16/2023,PETALOSARSIA DECLIVIS,14
sample_101,10/16/2023,PERESIELLA CLYMENOIDES,21
sample_181,10/16/2023,OXYUROSTYLIS SMITHI,27
sample_76,10/31/2023,ACANTHOCARDIA ACULEATA,74
sample_191,10/31/2023,LYGDAMIS ,92
sample_72,10/31/2023,YOKOYAMAIA ORNATISSIMA,58
sample_134,10/31/2023,PRIONOSPIO MALMGRENI,72
sample_31,10/31/2023,ASTYRIS LUNATA,412
sample_44,10/31/2023,SCOLANTHUS TRIANGULUS,89
sample_75,1/19/2023,SIGALION ARENICOLA,22
sample_89,1/19/2023,NEREIPHYLLA RUBIGINOSA,16
sample_187,1/19/2023,NANNODIELLA,18
sample_172,1/19/2023,CALLIOSTOMA,5
sample_195,1/19/2023,LUMBRICULIDAE,16
sample_63,1/19/2023,PARAPRIONOSPIO ALATA,12
sample_167,1/19/2023,AUSTROSYRRHOE FIMBRIATUS,30
sample_123,1/19/2023,IANIROPSIS TRIDENS,12
sample_169,1/19/2023,CYRNELLUS FRATERNUS,44
sample_161,1/19/2023,PARACLADOPELMA,31
sample_7,1/19/2023,BRADA SACHALINA,14
sample_93,1/19/2023,CARPIAS,17
sample_68,1/19/2023,MOOREONUPHIS NEBULOSA,3
sample_37,1/19/2023,GRACILIPLEUSTES INERMIS,37
sample_88,1/19/2023,UNCIOLA SERRATA,13
sample_86,1/19/2023,IANIROPSIS KINCAIDI,35
sample_117,3/23/2023,PONTOGENEIA ROSTRATA,65
sample_17,3/23/2023,MALDANIDAE,86
sample_127,3/23/2023,SCOLANTHUS CALLIMORPHUS,34
sample_153,3/23/2023,EUCHONE ELEGANS,37
sample_68,3/23/2023,LEPTOSYNAPTA ALBICANS,53
sample_103,3/23/2023,ARTHRITICA CRASSIFORMIS,8
sample_51,3/23/2023,HYPERETEONE FOLIOSA,34
sample_78,3/23/2023,PISIDIUM,14
sample_46,3/23/2023,ASTEROPELLA SLATTERYI,6
sample_198,3/23/2023,DOLICHOPODIDAE,141
sample_14,3/23/2023,HESIONURA ELONGATA,32
sample_76,2/22/2023,PERIOCULODES LONGIMANUS,2
sample_163,2/22/2023,POLYGORDIUS LACTEUS,4
sample_74,2/22/2023,MOERELLA HUTTONI,0
sample_140,2/22/2023,PYROMAIA ,20
sample_127,2/22/2023,ZYGONEMERTES VIRESCENS,86
sample_73,2/22/2023,GONIADIDES CAROLINAE,1
sample_106,2/22/2023,SPHAERODORIDIUM MINUTUM,21
sample_70,2/22/2023,ANOPLODACTYLUS CALIFORNICUS,66
sample_3,2/22/2023,CODAKIA ORBICULARIS,15
sample_126,2/22/2023,ANOMALODESMATA,2
sample_111,2/22/2023,ETEONE FLAVA,7
sample_146,2/22/2023,PSEUDOPOTAMILLA LACINIOSA,3
sample_159,2/22/2023,SYLLIS ARMILLARIS,1
sample_17,2/22/2023,EOHAUSTORIUS ESTUARIUS,4
sample_69,2/22/2023,HARPINIA,4
sample_39,2/22/2023,TROCHIDAE,77
sample_26,2/22/2023,HUTCHINSONIELLIDAE,18
sample_110,2/22/2023,PODOCERIDAE,8
sample_178,2/22/2023,QUESTA RETROSPERMATICA,24
sample_13,2/22/2023,DIPOLYDORA HARTMANAE,57
sample_126,2/22/2023,ISAEIDAE,5
sample_131,2/22/2023,CAPULIDAE,4
sample_3,2/22/2023,GARI STANGERI,25
sample_192,2/22/2023,CNIDARIA,39
sample_193,2/22/2023,MICROPSECTRA,10
sample_153,2/22/2023,LEPIDONOTUS,39
sample_162,2/22/2023,YOLDIIDAE,64
sample_20,2/22/2023,PARACERCEIS SCULPTA,59
sample_131,2/22/2023,PISTA CRISTATA,18
sample_5,2/22/2023,LEMBOS ,14
sample_60,2/22/2023,POLYODONTES LUPINUS,8
sample_139,2/22/2023,LEPTOCHELA SERRATORBITA,23
sample_21,12/18/2023,SPECTAMEN TRYPHENENSE,1
sample_152,12/18/2023,ACTEOCINA CULCITELLA,44
sample_125,12/18/2023,PHERUSA,9
sample_199,12/18/2023,LEUCOTHOE SPINICARPA,98
sample_50,12/18/2023,OLIGOCHAETA,34
sample_199,12/18/2023,MACTROTOMA NASUTA,15
sample_102,12/18/2023,LIMECOLA BALTHICA,7
sample_112,12/18/2023,MEGALUROPUS AGILIS,15
sample_78,12/18/2023,AMPHIOXIFORMES,35
sample_88,12/18/2023,MICROPROTOPUS MACULATUS,23
sample_17,12/18/2023,LAMISPINA SCHMIDTII,45
sample_28,12/18/2023,AMPELISCA BREVICORNIS,9
sample_117,12/18/2023,CELLEPORELLA HYALINA,49
sample_64,12/18/2023,TANYSTYLUM ORBICULARE,45
sample_123,12/18/2023,AMERICOROPHIUM,10
sample_62,12/18/2023,LEODICE AUSTRALIS,1
sample_87,12/18/2023,ARCOPAGIA CRASSA,10
sample_98,12/18/2023,CYPROIDEIDAE,8
sample_185,11/15/2023,NEANTHES MICROMMA,35
sample_198,11/15/2023,TAGELUS DIVISUS,9
sample_83,11/15/2023,SIGE BIFOLIATA,17
sample_174,11/15/2023,CAPRELLA SUBTILIS,48
sample_179,11/15/2023,EXOGONE,36
sample_37,11/15/2023,PHOLOIDES ASPERUS,90
sample_104,11/15/2023,LIMARIA PELLUCIDA,12
sample_172,11/15/2023,CLEANTIOIDES PLANICAUDA,64
sample_130,11/15/2023,UNCIOLA,18
sample_162,11/15/2023,LEPTOPECTEN LATIAURATUS,25
sample_198,11/15/2023,BRANIA BREVIPHARYNGEA,9
sample_97,11/15/2023,ONCHIDORIS,4
sample_190,11/15/2023,PINNIXA RETINENS,67
sample_143,11/15/2023,LEPTOCHELA,0
sample_171,11/15/2023,AMPHARETE PARVIDENTATA,67
sample_64,11/15/2023,UPOGEBIA,8
sample_5,11/15/2023,PORCELLANIDAE,45
sample_36,11/15/2023,GATTYANA,46
sample_102,11/15/2023,CYATHURA BURBANCKI,22
sample_68,11/15/2023,MAORICOLPUS ,3
sample_19,11/15/2023,NAINERIS SETOSA,48
sample_128,11/15/2023,PLEUROGONIUM RUBICUNDUM,21
sample_73,11/15/2023,CUBANOCUMA GUTZUI,29
sample_198,11/15/2023,CIRRATULUS CIRRATUS,19
sample_186,11/15/2023,MAGELONA HARTMANAE,32
sample_113,11/15/2023,CAPITELLA ACICULATA,11
sample_197,11/15/2023,AMPITHOE RAMONDI,5
sample_90,11/15/2023,ILYANASSA TRIVITTATA,21
sample_72,12/3/2023,GLYPTOTENDIPES,59
sample_190,12/3/2023,SPHAEROSYLLIS BILINEATA,19
sample_142,12/3/2023,ISCHNOCHITON NIVEUS,8
sample_152,12/3/2023,NIKOIDES SCHMITTI,116
sample_125,12/3/2023,MALDANE SARSI,3
sample_58,12/3/2023,HEMILAMPROPS ROSEUS,30
sample_1,12/3/2023,MICROMALDANE ,26
sample_189,12/3/2023,ACROMEGALOMMA PIGMENTUM,32
sample_82,12/3/2023,MAJOIDEA,23
sample_86,12/3/2023,THARYX CIRCACUTUS,15
sample_95,12/3/2023,NYMPHON GROSSIPES,6
sample_58,12/3/2023,IDUNELLA QUINTANA,37
sample_69,12/3/2023,GAMMARUS DAIBERI,14
sample_137,12/3/2023,PSAMMODRILUS BALANOGLOSSOIDES,1
sample_67,12/3/2023,PAPHIES AUSTRALIS,9
sample_62,12/3/2023,GENAXINUS COOKIANUS,20
sample_137,12/3/2023,JOSEPHOSELLA AWA,0
sample_116,12/3/2023,DIASTYLOIDES BIPLICATUS,12
sample_30,12/3/2023,ARCTEOBIA,25
sample_159,12/3/2023,PAGURIDAE,44
sample_28,12/3/2023,PHILOCHERAS TRISPINOSUS,27
sample_138,12/3/2023,DIPOLYDORA HARTMANAE,1
sample_92,12/3/2023,DIASTYLOPSIS TENUIS,33
sample_35,12/3/2023,HELOBDELLA STAGNALIS,27
sample_167,12/3/2023,LEUKOMA LACINIATA,13
sample_171,12/3/2023,TUBICOLIXA CHAETOPTERANA,23
sample_158,12/3/2023,GNATHIIDAE,42
sample_26,12/3/2023,NEOAMPHITRITE ROBUSTA,12
sample_185,12/3/2023,OERSTEDIA DORSALIS,9
sample_140,12/3/2023,HEMIPODIA ,2
sample_76,7/4/2023,PHYLLOCHAETOPTERUS,70
sample_79,7/4/2023,PARADIALYCHONE FILICAUDATA,38
sample_47,7/4/2023,LITHOPOMA PHOEBIUM,128
sample_96,7/4/2023,ANACHIS,49
sample_158,7/4/2023,AMPHIOXIFORMES,23
sample_184,7/4/2023,ACTEONIDAE,56
sample_154,7/4/2023,NUCULANA MINUTA,1
sample_7,7/4/2023,LUMBRINERIS HEBES,50
sample_162,7/4/2023,PARAEDWARDSIA ARENARIA,116
sample_171,7/4/2023,ODONTOSYLLIS GIBBA,7
sample_95,7/4/2023,BALANOGLOSSUS AURANTIACA,70
sample_20,7/4/2023,PANDORA GOULDIANA,36
sample_6,7/4/2023,STEWARTIA FLORIDANA,146
sample_128,7/4/2023,ALVANIA ROSANA,20
sample_127,9/10/2023,HARPINIA PROPINQVA,18
sample_131,9/10/2023,MEGAYOLDIA THRACIAEFORMIS,4
sample_149,9/10/2023,BATHYPOREIA PILOSA,21
sample_18,9/10/2023,GAMMARUS PALUSTRIS,151
sample_156,9/10/2023,PHASCOLION,4
sample_8,9/10/2023,EXCIROLANA LINGUIFRONS,7
sample_148,9/10/2023,KEFERSTEINIA CIRRATA,15
sample_27,9/10/2023,PATELLOGASTROPODA,49
sample_104,9/10/2023,SCOLOPLOS ACUTUS,37
sample_1,9/10/2023,CAPITELLA CAPITATA,52
sample_127,9/10/2023,STENOTHOE MINUTA,4
sample_177,9/10/2023,EULIMA GLABRA,25
sample_100,9/10/2023,AMPELISCA DIADEMA,44
sample_29,9/10/2023,ASCIDIELLA ASPERSA,57
sample_175,9/10/2023,BRISSOPSIS LYRIFERA,24
sample_37,9/10/2023,KOTATEA AURANTIACUM,67
sample_34,9/10/2023,PHOLADIDAE,54
sample_35,9/10/2023,PHOTIS POLLEX,8
sample_169,9/10/2023,AMERICAMYSIS ALMYRA,37
sample_95,9/10/2023,STIRACOLPUS PAGODA,31
sample_87,9/10/2023,PHASCOLION ,2
sample_121,9/10/2023,CANCER,67
sample_125,9/10/2023,MUTILUS OAHUENSIS,46
sample_178,9/10/2023,BATHYPOREIA SARSI,21
sample_94,9/10/2023,MOLGULA MANHATTENSIS,7
sample_24,9/10/2023,GONIADA MACULATA,64
sample_101,9/10/2023,SPIO GONIOCEPHALA,11
sample_170,1/8/2023,SCOLELEPIS TRIDENTATA,9
sample_97,1/8/2023,STENOTHOE MINUTA,6
sample_41,1/8/2023,CYLICHNA ORYZA,0
sample_186,1/8/2023,ERANNO BICIRRATA,0
sample_131,1/8/2023,PHOTIS BREVIPES,13
sample_151,1/8/2023,CERADOCUS SHOEMAKERI,1
sample_34,1/8/2023,COMPSOMYAX SUBDIAPHANA,6
sample_105,1/8/2023,CHAETOPTERUS PERGAMENTACEUS,1
sample_150,1/8/2023,TAYLORPHOLOE HIRSUTA,5
sample_92,1/8/2023,ELASSOCUMELLA,2
sample_184,1/8/2023,ACANTHOCARDIA,2
sample_92,1/8/2023,EUPOLYMNIA,3
sample_31,1/8/2023,OPHELIA BOREALIS,5
sample_49,1/8/2023,MITROMICA FOVEATA,1
sample_186,1/8/2023,SYLLIS ARMILLARIS,9
sample_139,1/8/2023,PERISTICHIA AGRIA,47
sample_153,1/8/2023,FOXIPHALUS COGNATUS,13
sample_47,1/8/2023,KAMPTOPLEUSTES COQUILLUS,4
sample_176,1/8/2023,HESPERONOE COMPLANATA,5
sample_116,1/8/2023,ARICIDEA (ARICIDEA) MINUTA,1
sample_65,1/8/2023,CORYMORPHA PALMA,19
sample_124,1/8/2023,LEODICE ANTENNATA,9
sample_193,1/8/2023,POTAMETHUS MURRAYI,10
sample_3,1/8/2023,TRAVISIA OLENS,0
sample_9,1/8/2023,STICTOCHIRONOMUS,3
sample_109,1/8/2023,ETEONE CALIFORNICA,28
sample_190,1/8/2023,HYALA VITREA,1
sample_161,1/8/2023,AMPELISCIDAE,8
sample_126,1/8/2023,EUPOLYMNIA NEBULOSA,4
sample_129,1/8/2023,CAULLERIELLA,2
sample_176,1/8/2023,MARGARITES SALMONEUS,14
sample_10,1/8/2023,PARASABELLA MICROPHTHALMA,9
sample_139,1/8/2023,ARTHRITICA CRASSIFORMIS,3
sample_89,1/8/2023,PORCELLANIDAE,15
sample_13,1/8/2023,PARAHESIONE LUTEOLA,0
sample_184,1/8/2023,MEDIOMASTUS,2
sample_4,1/8/2023,ENNUCULA DELPHINODONTA,4
sample_32,1/8/2023,SEMELE BELLASTRIATA,2
sample_168,1/8/2023,PARAMYA SUBOVATA,8
sample_91,1/8/2023,PERIPLOMA INEQUALE,0
sample_87,1/8/2023,ONOBA MIGHELSII,4
sample_192,1/8/2023,PISIONE,12
sample_128,1/8/2023,CLINOTANYPUS,19
sample_190,1/8/2023,CYCLASPIS PUSTULATA,0
sample_75,1/8/2023,HIATULA SILIQUENS,3
sample_46,1/8/2023,TUBULARIA,8
sample_24,1/8/2023,ACLIS MAORIA,3
sample_25,1/8/2023,DONAX VITTATUS,6
sample_199,1/8/2023,PHOTIS REINHARDI,5
sample_128,1/8/2023,DENTATISYLLIS CAROLINAE,17
sample_103,1/8/2023,TIMOCLEA OVATA,8
sample_85,1/8/2023,ETEONE BARBATA,4
sample_126,1/8/2023,SOLENOCERA ,0
sample_54,1/8/2023,SYLLIS GRACILIS,4
sample_179,1/8/2023,CARDITIDAE,8
sample_64,8/29/2023,BYBLIS SERRATA,25
sample_24,8/29/2023,LIMARIA ,13
sample_17,8/29/2023,CHAETODERMA ARGENTEUM,5
sample_127,8/29/2023,ISCHYROCERIDAE,7
sample_1,8/29/2023,TROCHIDAE,12
sample_181,8/29/2023,ONCHNESOMA,1
sample_77,8/29/2023,MALMGRENIELLA,0
sample_10,8/29/2023,AMPHIODIA,17
sample_135,8/29/2023,POLYDORA ,1
sample_44,8/29/2023,THYASIRA EQUALIS,1
sample_57,8/29/2023,EDWARDSIA CALIFORNICA,2
sample_16,8/29/2023,HAMINOEA JAPONICA,9
sample_194,8/29/2023,CALOZODION HEARDI,10
sample_33,8/29/2023,PSEUDOCUMA (PSEUDOCUMA) SIMILE,1
sample_37,8/29/2023,PARACLADOPELMA,0
sample_116,8/29/2023,MUNNIDAE,9
sample_82,8/29/2023,ARCTURELLINA,1
sample_25,8/29/2023,GALATHEA ,6
sample_179,8/29/2023,PAREXOGONE HEBES,19
sample_121,8/29/2023,LAMYCHAENA HIANS,1
sample_32,8/29/2023,ACETES AMERICANUS,12
sample_177,8/29/2023,ACTEOCINA CANDEI,4
sample_31,8/29/2023,ISOCLADUS ,9
sample_40,8/29/2023,THYASIRA OBSOLETA,1
sample_50,8/29/2023,CYLINCHNA ,0
sample_12,8/29/2023,GARI COSTULATA,17
sample_140,8/29/2023,ATYLUS GEORGIANUS,1
sample_198,8/29/2023,LIMNODRILUS HOFFMEISTERI,3
sample_21,8/29/2023,GLYCERA ALBA,6
sample_174,8/29/2023,XENANTHURA BREVITELSON,14
sample_73,8/29/2023,THOR DOBKINI,25
sample_132,8/29/2023,CAPULIDAE,19
sample_44,8/29/2023,AUSTINIXA CRISTATA,2
sample_174,8/29/2023,NEOGYPTIS PLURISETIS,2
sample_167,8/29/2023,PAUCIBRANCHIA BELLII,2
sample_131,8/29/2023,HYPERETEONE,3
sample_189,8/29/2023,PHASCOLION ,5
sample_74,8/29/2023,CERIANTHIDAE,5
sample_125,8/29/2023,NASSARIUS ACUTUS,1
sample_158,8/29/2023,POLYCIRRUS EXIMIUS,13
sample_110,8/29/2023,OPHELINA,6
sample_134,8/29/2023,PINNIDAE,4
sample_114,8/29/2023,PARAONIS,0
sample_19,8/29/2023,OXYDROMUS,7
sample_133,1/2/2023,PORTUNUS (XIPHONECTES) LONGISPINOSUS,168
sample_49,1/2/2023,NEREIPHYLLA ,31
sample_141,1/2/2023,LUMBRINERIS LUTI,16
sample_129,1/2/2023,PRACHYNELLA LODO,37
sample_156,1/2/2023,MAGELONA UEBELACKERAE,13
sample_178,1/2/2023,MITRELLA TUBEROSA,42
sample_101,1/2/2023,SCOLOPLOS ARMIGER,42
sample_32,5/6/2023,PSEUDOCUMA (PSEUDOCUMA) SIMILE,1
sample_22,5/6/2023,BARBATIA ,31
sample_100,5/6/2023,ARGOPECTEN NUCLEUS,29
sample_71,5/6/2023,GIBBEROSUS MYERSI,22
sample_12,5/6/2023,SPIO CIRRIFERA,72
sample_177,5/6/2023,EXOSPHAEROMA GIGAS,1
sample_186,5/6/2023,PARAMETOPELLA CYPRIS,3
sample_45,5/6/2023,HETEROSEROLIS CARINATA,6
sample_92,5/6/2023,PARADIALYCHONE BIMACULATA,54
sample_190,5/6/2023,MELINNA CRISTATA,2
sample_127,5/6/2023,PARADIALYCHONE ECAUDATA,8
sample_13,5/6/2023,OXYUROSTYLIS PACIFICA,5
sample_42,5/6/2023,SPIOCHAETOPTERUS TYPICUS,5
sample_138,5/6/2023,GLYCINDE PICTA,9
sample_186,5/6/2023,ETEONE LONGA,10
sample_45,5/6/2023,TRITIA BURCHARDI,1
sample_191,5/6/2023,THYONE FUSUS,11
sample_96,5/6/2023,CAECUM COOPERI,7
sample_44,5/6/2023,METACARCINUS GRACILIS,24
sample_57,5/6/2023,DIADUMENE,2
sample_194,5/6/2023,ANCISTROSYLLIS CAROLINENSIS,21
sample_56,5/6/2023,ABYSSONINOE HIBERNICA,21
sample_184,5/6/2023,EURYDICE PULCHRA,11
sample_52,9/30/2023,ANOMALODESMATA,6
sample_103,9/30/2023,SPIRORBIS ,15
sample_165,9/30/2023,CERATIA,1
sample_191,9/30/2023,DOSINIA,17
sample_153,9/30/2023,GONIADAE,39
sample_4,9/30/2023,LEPTOPENTACTA ELONGATA,14
sample_154,9/30/2023,TORNIDAE,11
sample_116,9/30/2023,ERICHSONELLA FILIFORMIS,15
sample_122,9/30/2023,GIRARDIA TIGRINA,13
sample_105,9/30/2023,CRYPTOCHIRONOMUS EMINENTIA,1
sample_132,9/30/2023,AMAGE ANOPS,8
sample_23,9/30/2023,NOTOMASTUS LINEATUS,4
sample_164,9/30/2023,GOULDIA MINIMA,6
sample_1,9/30/2023,LYONSIA HYALINA,13
sample_105,9/30/2023,CARINOMA MUTABILIS,3
sample_143,9/30/2023,GOLLUMUDES TROPICALIS,25
sample_76,9/30/2023,PATELLOGASTROPODA,18
sample_34,9/30/2023,EXOGONE VERUGERA,12
sample_120,9/30/2023,WAITANGI BREVIROSTRIS,13
sample_177,9/30/2023,NEOAMPHITRITE GLASBYI,23
sample_132,9/30/2023,DRILONEREIS ,4
sample_176,9/30/2023,LEPTOCHEIRUS MARIAE,1
sample_172,9/30/2023,CYCLASPIS ,15
sample_114,9/30/2023,BOCCARDIA SYRTIS,5
sample_129,9/30/2023,ODOSTOMIA TENUISCULPTA,1
sample_64,9/30/2023,ARICIDEA (STRELZOVIA),0
sample_97,9/30/2023,ALITTA,8
sample_151,9/30/2023,POECILOCHAETUS,15
sample_39,9/30/2023,ACANTHOCARDIA,27
sample_128,9/30/2023,ODOSTOMIA SCALARIS,23
sample_14,9/30/2023,BRACHIOPODA,23
sample_8,9/30/2023,AMPELISCA ,24
sample_75,9/30/2023,EUMIDA SANGUINEA,1
sample_39,9/30/2023,ABYSSONINOE HIBERNICA,3
sample_80,9/30/2023,BUSYCON CARICA,2
sample_15,9/30/2023,TYPHLOTANAIDAE,25
sample_84,9/30/2023,TURTONIA MINUTA,18
sample_155,9/30/2023,XYMENELLA PUSILLA,20
sample_175,9/30/2023,AMERICARDIA MEDIA,12
sample_82,9/30/2023,MONTACUTA SUBSTRIATA,1
sample_57,9/30/2023,POLYDORA ,2
sample_187,8/15/2023,MACOMA MOESTA,27
sample_1,8/15/2023,ABRA LIOICA,7
sample_98,8/15/2023,ABARENICOLA AFFINIS,23
sample_12,8/15/2023,TEREBELLINAE,21
sample_127,8/15/2023,EXOGONE (EXOGONE) NAIDINA,6
sample_141,8/15/2023,THELEPUS,9
sample_30,8/15/2023,NASSARIUS FOSSATUS,17
sample_183,8/15/2023,ACLIS MAORIA,23
sample_77,8/15/2023,PEACHIA QUINQUECAPITATA,0
sample_93,8/15/2023,LANASSA VENUSTA,23
sample_23,8/15/2023,RAETA PLICATELLA,14
sample_37,8/15/2023,CACOHETEROTANAIS ROGERBAMBERI,18
sample_61,8/15/2023,CAECUM GLABRUM,0
sample_2,8/15/2023,SCOLANTHUS CALLIMORPHUS,6
sample_184,8/15/2023,PRIONOSPIO DAYI,3
sample_106,8/15/2023,LAONOME KROYERI,3
sample_189,8/15/2023,GALATHEA,3
sample_39,8/15/2023,HYALE PUGETTENSIS,4
sample_164,8/15/2023,CHAOBORUS,9
sample_76,8/15/2023,ALIA CARINATA,11
sample_89,8/15/2023,NUCULANA ACUTA,9
sample_38,8/15/2023,LUMBRINERIOPSIS PARADOXA,9
sample_156,8/15/2023,PSEUDOPARATANAIS BATEI,8
sample_35,8/15/2023,SIPHONOECETES (CENTRALOECETES) STRIATUS,6
sample_53,8/15/2023,EULIMASTOMA,5
sample_87,8/15/2023,OPHELINA MODESTA,7
sample_169,8/15/2023,RHODINE,2
sample_46,8/15/2023,BRANCHIOMMA ,32
sample_49,8/15/2023,DIASTYLIS CORNUIFER,7
sample_130,8/15/2023,ABYSSONINOE,0
sample_142,8/15/2023,PSEUDOPOLYDORA ACHAETA,16
sample_57,8/15/2023,MERISCA,14
sample_151,8/15/2023,CYMODOCELLA ,11
sample_16,8/15/2023,SCLEROPLAX GRANULATA,6
sample_3,8/15/2023,AMATHIA VERTICILLATA,12
sample_136,8/15/2023,AMPHIPHOLIS JANUARII,0
sample_48,8/15/2023,OXYUROSTYLIS PACIFICA,19
sample_189,8/15/2023,LAONOME,33
sample_177,8/15/2023,GRUBEULEPIS MEXICANA,1
sample_165,8/15/2023,HYDROIDES PROTULICOLA,16
sample_24,8/15/2023,HYALE GRANDICORNIS,6
sample_197,8/15/2023,NEREIS PELAGICA,6
sample_68,8/15/2023,HOPLOPHEONOIDES OBESA,2
sample_138,8/15/2023,GYPTIS VITTATA,15
sample_77,8/15/2023,SALVATORIA,7
sample_36,8/15/2023,BATEIDAE,10
sample_14,11/10/2023,ASYCHIS DISPARIDENTATA,20
sample_118,11/10/2023,CASSIDINOPSIS ,11
sample_120,11/10/2023,TRICHOBRANCHUS ROSEUS,24
sample_169,11/10/2023,MICROPHIOPHOLIS ATRA,0
sample_164,11/10/2023,BATHYMEDON ,15
sample_168,11/10/2023,CHEIROCRATUS SUNDEVALLI,0
sample_4,11/10/2023,AMAGE SCUTATA,13
sample_173,11/10/2023,HYDRA,0
sample_29,11/10/2023,QUESTA CAUDICIRRA,27
sample_104,11/10/2023,CYSTISCIDAE,43
sample_154,11/10/2023,HYMENOSOMATIDAE,20
sample_86,11/10/2023,BALANUS CRENATUS,0
sample_152,11/10/2023,AMERITELLA MITCHELLI,3
sample_2,11/10/2023,AMPHARETE,57
sample_5,11/10/2023,RAPHIDRILUS,57
sample_61,11/10/2023,TAENIOGYRUS DENDYI,4
sample_69,11/10/2023,OECETIS,39
